stade principal BBCH 9	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH9	stade principal BBCH 9
BBCH 9	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH9	stade principal BBCH 9
début de la période de dormance	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH9	stade principal BBCH 9
sénescence et mort 	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH9	stade principal BBCH 9
stade secondaire BBCH 00	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH00	stade secondaire BBCH 00
BBCH 00	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH00	stade secondaire BBCH 00
semence sèche	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH00	stade secondaire BBCH 00
stade secondaire BBCH 00	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH00	stade secondaire BBCH 00
BBCH 00	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH00	stade secondaire BBCH 00
semence sèche	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH00	stade secondaire BBCH 00
stade secondaire BBCH 01	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH01	stade secondaire BBCH 01
BBCH 01	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH01	stade secondaire BBCH 01
début de l’imbibition de la graine	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH01	stade secondaire BBCH 01
stade secondaire BBCH 01	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH01	stade secondaire BBCH 01
BBCH 01	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH01	stade secondaire BBCH 01
début de l’imbibition de la graine	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH01	stade secondaire BBCH 01
stade secondaire BBCH 02	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH02	stade secondaire BBCH 02
BBCH 02	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH02	stade secondaire BBCH 02
les germes sont dressés	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH02	stade secondaire BBCH 02
stade secondaire BBCH 03	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH03	stade secondaire BBCH 03
BBCH 03	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH03	stade secondaire BBCH 03
l’imbibition des graines est complète	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH03	stade secondaire BBCH 03
stade secondaire BBCH 03	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH03	stade secondaire BBCH 03
BBCH 03	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH03	stade secondaire BBCH 03
l’imbibition des graines est complète	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH03	stade secondaire BBCH 03
stade secondaire BBCH 05	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH05	stade secondaire BBCH 05
BBCH 05	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH05	stade secondaire BBCH 05
la radicule sort de la graine	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH05	stade secondaire BBCH 05
stade secondaire BBCH 05	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH05	stade secondaire BBCH 05
BBCH 05	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH05	stade secondaire BBCH 05
la radicule sort de la graine	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH05	stade secondaire BBCH 05
stade secondaire BBCH 06	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH06	stade secondaire BBCH 06
BBCH 06	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH06	stade secondaire BBCH 06
élongation de la radicule	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH06	stade secondaire BBCH 06
stade secondaire BBCH 06	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH06	stade secondaire BBCH 06
BBCH 06	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH06	stade secondaire BBCH 06
élongation de la radicule	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH06	stade secondaire BBCH 06
stade secondaire BBCH 07	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH07	stade secondaire BBCH 07
BBCH 07	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH07	stade secondaire BBCH 07
le coléoptile sort de la graine	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH07	stade secondaire BBCH 07
stade secondaire BBCH 07	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH07	stade secondaire BBCH 07
BBCH 07	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH07	stade secondaire BBCH 07
le coléoptile sort de la graine	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH07	stade secondaire BBCH 07
stade secondaire BBCH 08	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH08	stade secondaire BBCH 08
BBCH 08	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH08	stade secondaire BBCH 08
hypocotyle et cotylédons se dirigent vers la surface du sol	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH08	stade secondaire BBCH 08
stade secondaire BBCH 08	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH08	stade secondaire BBCH 08
BBCH 08	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH08	stade secondaire BBCH 08
hypocotyle et cotylédons se dirigent vers la surface du sol	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH08	stade secondaire BBCH 08
stade secondaire BBCH 09	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH09	stade secondaire BBCH 09
BBCH 09	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH09	stade secondaire BBCH 09
levée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH09	stade secondaire BBCH 09
stade secondaire BBCH 09	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH09	stade secondaire BBCH 09
BBCH 09	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH09	stade secondaire BBCH 09
levée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH09	stade secondaire BBCH 09
stade secondaire BBCH 10	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH10	stade secondaire BBCH 10
BBCH 10	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH10	stade secondaire BBCH 10
les premières feuilles s’étalent	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH10	stade secondaire BBCH 10
stade secondaire BBCH 10	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH10	stade secondaire BBCH 10
BBCH 10	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH10	stade secondaire BBCH 10
les premières feuilles s’étalent	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH10	stade secondaire BBCH 10
stade secondaire BBCH 11	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH11	stade secondaire BBCH 11
BBCH 11	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH11	stade secondaire BBCH 11
les premières feuilles sont étalées	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH11	stade secondaire BBCH 11
stade secondaire BBCH 11	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH11	stade secondaire BBCH 11
BBCH 11	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH11	stade secondaire BBCH 11
les premières feuilles sont étalées	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH11	stade secondaire BBCH 11
stade secondaire BBCH 12	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH12	stade secondaire BBCH 12
BBCH 12	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH12	stade secondaire BBCH 12
la deuxième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH12	stade secondaire BBCH 12
stade secondaire BBCH 12	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH12	stade secondaire BBCH 12
BBCH 12	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH12	stade secondaire BBCH 12
la deuxième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH12	stade secondaire BBCH 12
stade secondaire BBCH 13	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH13	stade secondaire BBCH 13
BBCH 13	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH13	stade secondaire BBCH 13
la troisième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH13	stade secondaire BBCH 13
stade secondaire BBCH 13	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH13	stade secondaire BBCH 13
BBCH 13	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH13	stade secondaire BBCH 13
la troisième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH13	stade secondaire BBCH 13
stade secondaire BBCH 14	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH14	stade secondaire BBCH 14
BBCH 14	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH14	stade secondaire BBCH 14
la quatrième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH14	stade secondaire BBCH 14
stade secondaire BBCH 14	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH14	stade secondaire BBCH 14
BBCH 14	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH14	stade secondaire BBCH 14
la quatrième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH14	stade secondaire BBCH 14
stade secondaire BBCH 15	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH15	stade secondaire BBCH 15
BBCH 15	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH15	stade secondaire BBCH 15
la cinquième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH15	stade secondaire BBCH 15
stade secondaire BBCH 15	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH15	stade secondaire BBCH 15
BBCH 15	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH15	stade secondaire BBCH 15
la cinquième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH15	stade secondaire BBCH 15
stade secondaire BBCH 16	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH16	stade secondaire BBCH 16
BBCH 16	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH16	stade secondaire BBCH 16
la sixième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH16	stade secondaire BBCH 16
stade secondaire BBCH 16	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH16	stade secondaire BBCH 16
BBCH 16	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH16	stade secondaire BBCH 16
la sixième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH16	stade secondaire BBCH 16
stade secondaire BBCH 17	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH17	stade secondaire BBCH 17
BBCH 17	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH17	stade secondaire BBCH 17
la septième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH17	stade secondaire BBCH 17
